generation,best_fitness,average_fitness,optimal_solution
0,119,3.008,119
1,119,3.782,119
2,119,4.484,119
3,119,4.964,119
4,119,5.666,119
5,119,5.168,119
6,119,4.688,119
7,119,4.91,119
8,119,3.968,119
9,119,1.862,119
10,119,3.506,119
11,119,6.146,119
12,119,11.78,119
13,119,14.918,119
14,119,21.53,119
15,119,30.56,119
16,119,38.852,119
17,119,48.8,119
18,119,69.662,119
19,119,87.548,119
20,119,100.82,119
21,119,112.448,119
22,119,116.6,119
23,119,117.524,119
24,119,118.76,119
25,119,118.76,119
26,119,119,119
27,119,119,119
28,119,119,119
29,119,119,119
30,119,119,119
