generation,best_fitness,average_fitness,optimal_solution
0,106444,81043.9,109003
1,109003,87298.2,109003
2,109003,91159.1,109003
3,109003,95422.3,109003
4,109003,97463.2,109003
5,109003,100448,109003
6,109003,102673,109003
7,109003,105052,109003
8,109003,106585,109003
9,109003,107493,109003
10,109003,108649,109003
11,109003,109003,109003
12,109003,109003,109003
13,109003,109003,109003
14,109003,109003,109003
15,109003,109003,109003
16,109003,109003,109003
17,109003,109003,109003
18,109003,109003,109003
19,109003,109003,109003
20,109003,109003,109003
