generation,best_fitness,average_fitness,optimal_solution
0,10247,2620.89,0
1,10943,4596.86,0
2,10943,6485.77,0
3,11391,8093.31,0
4,11391,9024.11,0
5,11391,9350.59,0
6,11391,9725.27,0
7,11391,10214,0
8,11782,10468.6,0
9,11782,10756.7,0
10,11782,10852,0
11,11782,11039.6,0
12,11892,11380.5,0
13,11892,11554.2,0
14,11892,11638.3,0
15,11892,11716.4,0
16,11892,11771,0
17,11892,11883.5,0
18,11892,11868.2,0
19,11892,11867.6,0
20,11892,11891.8,0
21,11892,11892,0
22,11892,11892,0
23,11892,11892,0
24,11892,11892,0
25,11892,11892,0
26,11892,11892,0
27,11892,11892,0
28,11892,11892,0
29,11892,11892,0
30,11892,11892,0
