generation,best_fitness,average_fitness,optimal_solution
0,18028,6813.24,0
1,18028,9223.29,0
2,18028,10377.8,0
3,18028,11048.8,0
4,18028,11351.4,0
5,18346,11703.5,0
6,18346,12181.9,0
7,18346,12240.9,0
8,18346,12736.1,0
9,18346,12919.1,0
10,18346,13053.4,0
11,18976,13930.9,0
12,18976,14378.9,0
13,19218,14845.2,0
14,19352,15877.7,0
15,20139,16568.8,0
16,21139,17375.4,0
17,21457,18497.9,0
18,21457,19481,0
19,21457,20392.5,0
20,21457,20952.4,0
21,21457,21311.8,0
22,21457,21433.9,0
23,21457,21406.6,0
24,21457,21457,0
25,21457,21457,0
26,21457,21457,0
27,21457,21457,0
28,21457,21457,0
29,21457,21457,0
30,21457,21457,0
