generation,best_fitness,average_fitness,optimal_solution
0,33806,16083.2,0
1,34206,23798.4,0
2,35408,28841.6,0
3,36769,30815.8,0
4,36769,31902.7,0
5,36769,32595.7,0
6,36769,33136.4,0
7,36769,34131.2,0
8,37202,34378.3,0
9,37202,34580.3,0
10,37202,34979,0
11,37202,35732.7,0
12,37334,36059.3,0
13,37511,36628.6,0
14,37511,36995.5,0
15,37752,37265.5,0
16,37752,37383.7,0
17,37752,37535.1,0
18,37752,37633.9,0
19,37752,37742.6,0
20,37752,37750.9,0
21,37752,37752,0
22,37752,37752,0
23,37752,37752,0
24,37752,37752,0
25,37752,37752,0
26,37752,37752,0
27,37752,37752,0
28,37752,37752,0
29,37752,37752,0
30,37752,37752,0
