generation,best_fitness,average_fitness,optimal_solution
0,105,5.976,105
1,105,8.7,105
2,105,7.88,105
3,105,7.828,105
4,105,9.308,105
5,105,7.088,105
6,105,8.856,105
7,105,10.204,105
8,105,9.148,105
9,105,10.972,105
10,105,12.904,105
11,105,20.18,105
12,105,22.452,105
13,105,28.912,105
14,105,32.468,105
15,105,34.092,105
16,105,35.768,105
17,105,45.46,105
18,105,53.868,105
19,105,72.584,105
20,105,87.244,105
21,105,95.46,105
22,105,98.64,105
23,105,102.456,105
24,105,103.648,105
25,105,104.576,105
26,105,104.576,105
27,105,104.788,105
28,105,104.788,105
29,105,104.788,105
30,105,105,105
