generation,best_fitness,average_fitness,optimal_solution
0,48013,38058.6,48620
1,48013,40538.9,48620
2,48013,42326.2,48620
3,48013,43536.7,48620
4,48013,44418.4,48620
5,48620,45223.8,48620
6,48620,45783.2,48620
7,48620,46503.9,48620
8,48620,46996.4,48620
9,48620,47616.2,48620
10,48620,48073.3,48620
11,48620,48522.9,48620
12,48620,48620,48620
13,48620,48620,48620
14,48620,48620,48620
15,48620,48620,48620
16,48620,48620,48620
17,48620,48620,48620
18,48620,48620,48620
19,48620,48620,48620
20,48620,48620,48620
