generation,best_fitness,average_fitness,optimal_solution
0,28251,20166.5,28376
1,28251,21482.4,28376
2,28251,22570,28376
3,28376,23463,28376
4,28376,24200.1,28376
5,28376,25037.8,28376
6,28376,25700,28376
7,28376,26230.9,28376
8,28376,26805.9,28376
9,28376,27089.8,28376
10,28376,27295.7,28376
11,28376,27728.6,28376
12,28376,28101.6,28376
13,28376,28350,28376
14,28376,28376,28376
15,28376,28376,28376
16,28376,28376,28376
17,28376,28376,28376
18,28376,28376,28376
19,28376,28376,28376
20,28376,28376,28376
