generation,best_fitness,average_fitness,optimal_solution
0,15916,3792.66,0
1,17644,5987.41,0
2,19054,7606.84,0
3,19054,8866.13,0
4,19054,9361.5,0
5,19054,9713.81,0
6,19054,10501.8,0
7,19054,10941.4,0
8,19054,11601.2,0
9,19054,11751.3,0
10,19054,11803.8,0
11,19054,13181,0
12,19392,13653.7,0
13,20309,14622,0
14,20309,15587.1,0
15,20437,16547.7,0
16,20438,16935.8,0
17,20438,17260.1,0
18,20438,17857.3,0
19,20438,18168.7,0
20,20438,17907.6,0
21,20438,18721.6,0
22,20438,19924.7,0
23,20438,20056.6,0
24,20438,20298.8,0
25,20438,20382.2,0
26,20438,20342.2,0
27,20438,20389.1,0
28,20438,20438,0
29,20438,20438,0
30,20438,20438,0
