generation,best_fitness,average_fitness,optimal_solution
0,17614,10831.7,17614
1,17614,11829.6,17614
2,17614,12540.1,17614
3,17614,13222.8,17614
4,17614,13951.3,17614
5,17614,14539.9,17614
6,17614,15114.8,17614
7,17614,15547,17614
8,17614,16093.2,17614
9,17614,16870.4,17614
10,17614,17246.7,17614
11,17614,17555.3,17614
12,17614,17613.2,17614
13,17614,17614,17614
14,17614,17614,17614
15,17614,17614,17614
16,17614,17614,17614
17,17614,17614,17614
18,17614,17614,17614
19,17614,17614,17614
20,17614,17614,17614
