generation,best_fitness,average_fitness,optimal_solution
0,40186,28806.2,42646
1,40651,32557.9,42646
2,42646,34562.3,42646
3,42646,35832.6,42646
4,42646,37619.6,42646
5,42646,39051.8,42646
6,42646,40004.4,42646
7,42646,40928.7,42646
8,42646,41618.3,42646
9,42646,42053.8,42646
10,42646,42353.1,42646
11,42646,42557.9,42646
12,42646,42646,42646
13,42646,42646,42646
14,42646,42646,42646
15,42646,42646,42646
16,42646,42646,42646
17,42646,42646,42646
18,42646,42646,42646
19,42646,42646,42646
20,42646,42646,42646
