generation,best_fitness,average_fitness,optimal_solution
0,27742,20902.7,29044
1,28005,22451.6,29044
2,29044,23656.4,29044
3,29044,24639.3,29044
4,29044,25645,29044
5,29044,26549.1,29044
6,29044,27342.4,29044
7,29044,27666.7,29044
8,29044,28198.3,29044
9,29044,28558.9,29044
10,29044,28837.6,29044
11,29044,29007,29044
12,29044,29035.8,29044
13,29044,29044,29044
14,29044,29044,29044
15,29044,29044,29044
16,29044,29044,29044
17,29044,29044,29044
18,29044,29044,29044
19,29044,29044,29044
20,29044,29044,29044
