generation,best_fitness,average_fitness,optimal_solution
0,75,19.34,75
1,75,27.44,75
2,75,32.05,75
3,75,33.774,75
4,75,37.32,75
5,75,41.426,75
6,75,45.944,75
7,75,52.934,75
8,75,62.31,75
9,75,67.592,75
10,75,71.588,75
11,75,74.092,75
12,75,74.21,75
13,75,74.286,75
14,75,74.562,75
15,75,74.35,75
16,75,74.194,75
17,75,74.892,75
18,75,74.484,75
19,75,74.79,75
20,75,74.348,75
21,75,74.424,75
22,75,74.406,75
23,75,74.678,75
24,75,74.824,75
25,75,74.448,75
26,75,74.726,75
27,75,74.362,75
28,75,74.36,75
29,75,74.548,75
30,75,74.572,75
31,75,74.672,75
32,75,74.972,75
33,75,74.972,75
