generation,best_fitness,average_fitness,optimal_solution
0,5449,1356.01,0
1,6325,2428.26,0
2,6325,3218.78,0
3,6589,3463.32,0
4,6589,3638.68,0
5,6589,3918.65,0
6,6589,3945.48,0
7,6589,4180.79,0
8,6589,4290.64,0
9,6774,4240.68,0
10,6918,4339.16,0
11,6918,4753.47,0
12,7103,4918.77,0
13,7103,5028.8,0
14,7103,5108.37,0
15,7103,5247.55,0
16,7256,5305.61,0
17,7256,5360.77,0
18,7310,5450.46,0
19,7310,5853.97,0
20,7310,6480.41,0
21,7310,6758.78,0
22,7310,6856.5,0
23,7310,6984.06,0
24,7310,7060.43,0
25,7310,7163.16,0
26,7310,7207.01,0
27,7310,7266.05,0
28,7310,7262.93,0
29,7310,7301.83,0
30,7310,7310,0
