generation,best_fitness,average_fitness,optimal_solution
0,139588,9249.89,0
1,139588,18313.3,0
2,139588,29313.1,0
3,139588,43727,0
4,142694,54413.4,0
5,147292,70434.3,0
6,149433,78315.4,0
7,149433,91030,0
8,149433,100374,0
9,149433,106550,0
10,149433,113635,0
11,151692,126270,0
12,151692,135298,0
13,154384,141398,0
14,154384,145958,0
15,154384,148124,0
16,154384,151944,0
17,154384,153944,0
18,154384,154068,0
19,154384,154350,0
20,154384,154367,0
21,154384,154384,0
22,154384,154384,0
23,154384,154384,0
24,154384,154384,0
25,154384,154384,0
26,154384,154384,0
27,154384,154384,0
28,154384,154384,0
29,154384,154384,0
30,154384,154384,0
