generation,best_fitness,average_fitness,optimal_solution
0,-1,889.124,0
1,35267,138.566,0
2,35267,200.906,0
3,35267,961.04,0
4,35267,2713.5,0
5,35465,3210.47,0
6,36749,4669.21,0
7,36749,6700.1,0
8,36749,9192.34,0
9,36764,10291.2,0
10,37886,12668.3,0
11,38204,17845.9,0
12,38333,23379.3,0
13,38418,29105.5,0
14,38951,29957.9,0
15,39239,32791.8,0
16,39239,33656.3,0
17,40040,34740.6,0
18,40148,36473.7,0
19,40622,36513.2,0
20,40888,37654.2,0
21,40888,38025.1,0
22,40995,38153.8,0
23,41160,39074.9,0
24,41293,39148.9,0
25,41293,39719.4,0
26,41293,39427.2,0
27,41293,39963.4,0
28,41293,40517.9,0
29,41293,40987,0
30,41293,41272,0
31,41293,41293,0
32,41293,41293,0
33,41293,41293,0
34,41293,41293,0
35,41293,41293,0
36,41293,41293,0
37,41293,41293,0
38,41293,41293,0
39,41293,41293,0
40,41293,41293,0
