generation,best_fitness,average_fitness,optimal_solution
0,467875,13755.7,0
1,473073,26381.6,0
2,473073,34226.3,0
3,483547,53081.4,0
4,483547,87571,0
5,488230,113291,0
6,488230,126843,0
7,488230,160194,0
8,495230,185473,0
9,495230,223684,0
10,495230,269637,0
11,497288,372026,0
12,501375,415617,0
13,506896,443933,0
14,511453,455864,0
15,512629,471938,0
16,519319,486909,0
17,523544,489920,0
18,523544,493596,0
19,523544,503297,0
20,523544,507394,0
21,523544,517142,0
22,523544,522956,0
23,523544,523516,0
24,523544,523544,0
25,523544,523544,0
26,523544,523544,0
27,523544,523544,0
28,523544,523544,0
29,523544,523544,0
30,523544,523544,0
