generation,best_fitness,average_fitness,optimal_solution
0,5544,550.186,7498
1,6642,1211.34,7498
2,6642,1848.25,7498
3,6642,2423.12,7498
4,6911,2758.45,7498
5,6911,3125.77,7498
6,6911,3352.19,7498
7,7053,3436.5,7498
8,7053,3377.11,7498
9,7053,3616.2,7498
10,7054,3791.22,7498
11,7116,4242.54,7498
12,7116,4680.45,7498
13,7134,5269.87,7498
14,7360,5566.27,7498
15,7498,5730.24,7498
16,7498,6084.33,7498
17,7498,6302.01,7498
18,7498,6554.05,7498
19,7498,6722.61,7498
20,7498,6942.39,7498
21,7498,7045.19,7498
22,7498,7198.31,7498
23,7498,7235.69,7498
24,7498,7316.19,7498
25,7498,7364.72,7498
26,7498,7454.81,7498
27,7498,7478.23,7498
28,7498,7465.71,7498
29,7498,7463.91,7498
30,7498,7464.96,7498
31,7498,7461.26,7498
32,7498,7472.67,7498
33,7498,7465.27,7498
34,7498,7497.06,7498
35,7498,7498,7498
36,7498,7498,7498
37,7498,7498,7498
38,7498,7498,7498
39,7498,7498,7498
40,7498,7498,7498
