generation,best_fitness,average_fitness,optimal_solution
0,17883,9272.89,17883
1,17883,10174.3,17883
2,17883,11286,17883
3,17883,12145.5,17883
4,17883,12723.3,17883
5,17883,13494.9,17883
6,17883,13956.3,17883
7,17883,14366.3,17883
8,17883,14963.2,17883
9,17883,15580.5,17883
10,17883,16279.5,17883
11,17883,17345.7,17883
12,17883,17757.7,17883
13,17883,17857.7,17883
14,17883,17883,17883
15,17883,17883,17883
16,17883,17883,17883
17,17883,17883,17883
18,17883,17883,17883
19,17883,17883,17883
20,17883,17883,17883
