generation,best_fitness,average_fitness,optimal_solution
0,18537,10249,18537
1,18537,11297.2,18537
2,18537,12178.3,18537
3,18537,12783.9,18537
4,18537,13303.8,18537
5,18537,13763,18537
6,18537,14317,18537
7,18537,14665,18537
8,18537,14898.1,18537
9,18537,15423.5,18537
10,18537,15796.4,18537
11,18537,16944.5,18537
12,18537,18029.4,18537
13,18537,18501.7,18537
14,18537,18537,18537
15,18537,18537,18537
16,18537,18537,18537
17,18537,18537,18537
18,18537,18537,18537
19,18537,18537,18537
20,18537,18537,18537
