generation,best_fitness,average_fitness,optimal_solution
0,107,14.222,107
1,107,20.67,107
2,107,27.44,107
3,107,31.758,107
4,107,31.61,107
5,107,32.966,107
6,107,33.796,107
7,107,32.774,107
8,107,33.59,107
9,107,33.078,107
10,107,35.252,107
11,107,37.752,107
12,107,38.412,107
13,107,40.468,107
14,107,40.348,107
15,107,40.066,107
16,107,43.766,107
17,107,47.588,107
18,107,53.482,107
19,107,64.664,107
20,107,81.366,107
21,107,98.006,107
22,107,105.048,107
23,107,106.254,107
24,107,106.784,107
25,107,106.784,107
26,107,107,107
27,107,107,107
28,107,107,107
29,107,107,107
30,107,107,107
