generation,best_fitness,average_fitness,optimal_solution
0,117,11.356,117
1,117,15.124,117
2,117,20.13,117
3,117,24.49,117
4,117,27.542,117
5,117,31.552,117
6,117,31.016,117
7,117,35.182,117
8,117,38.164,117
9,117,37.968,117
10,117,37.3,117
11,117,51.536,117
12,117,59.734,117
13,117,68.326,117
14,117,76.932,117
15,117,88.578,117
16,117,101.886,117
17,117,111.588,117
18,117,114.354,117
19,117,115.584,117
20,117,116.476,117
21,117,116.948,117
22,117,117,117
23,117,117,117
24,117,117,117
25,117,117,117
26,117,117,117
27,117,117,117
28,117,117,117
29,117,117,117
30,117,117,117
