generation,best_fitness,average_fitness,optimal_solution
0,38324,30787.5,38324
1,38324,32283.2,38324
2,38324,33702.6,38324
3,38324,34229.1,38324
4,38324,34759.4,38324
5,38324,35225.7,38324
6,38324,35761.4,38324
7,38324,36290.2,38324
8,38324,36618.5,38324
9,38324,36716.1,38324
10,38324,36980.7,38324
11,38324,37645.9,38324
12,38324,38256.6,38324
13,38324,38324,38324
14,38324,38324,38324
15,38324,38324,38324
16,38324,38324,38324
17,38324,38324,38324
18,38324,38324,38324
19,38324,38324,38324
20,38324,38324,38324
