generation,best_fitness,average_fitness,optimal_solution
0,55,10.692,55
1,55,16.04,55
2,55,19.172,55
3,55,22.66,55
4,55,24.72,55
5,55,27.718,55
6,55,33.258,55
7,55,35.276,55
8,55,40.358,55
9,55,43.94,55
10,55,47.68,55
11,55,51.638,55
12,55,53.82,55
13,55,54.566,55
14,55,54.542,55
15,55,54.642,55
16,55,54.754,55
17,55,54.82,55
18,55,54.534,55
19,55,54.506,55
20,55,54.192,55
21,55,53.852,55
22,55,54.914,55
23,55,54.746,55
24,55,54.494,55
25,55,54.722,55
26,55,54.638,55
27,55,54.382,55
28,55,54.428,55
29,55,54.746,55
30,55,54.402,55
31,55,54.52,55
32,55,54.756,55
33,55,54.522,55
34,55,54.518,55
35,55,54.298,55
36,55,54.388,55
37,55,54.734,55
38,55,54.418,55
39,55,54.596,55
40,55,54.302,55
41,55,54.294,55
42,55,54.626,55
43,55,54.628,55
44,55,54.946,55
