generation,best_fitness,average_fitness,optimal_solution
0,2304,365.716,0
1,2375,649.86,0
2,2375,913.078,0
3,2375,1093.46,0
4,2375,1179.96,0
5,2413,1226.58,0
6,2413,1276.56,0
7,2413,1340.58,0
8,2413,1439.62,0
9,2413,1469.79,0
10,2687,1522.66,0
11,2687,1708.93,0
12,2687,1879.14,0
13,2687,2012.84,0
14,2687,2085.24,0
15,2687,2196.31,0
16,2687,2277.96,0
17,2687,2374.41,0
18,2687,2506.83,0
19,2687,2592.56,0
20,2687,2651.59,0
21,2687,2659.55,0
22,2687,2674.02,0
23,2687,2681.32,0
24,2687,2685.21,0
25,2687,2685.23,0
26,2687,2687,0
27,2687,2687,0
28,2687,2687,0
29,2687,2687,0
30,2687,2687,0
