generation,best_fitness,average_fitness,optimal_solution
0,28165,23039.8,30739
1,29186,24295.3,30739
2,30739,25224.2,30739
3,30739,26037.9,30739
4,30739,26934,30739
5,30739,27741.3,30739
6,30739,28419.7,30739
7,30739,28930.7,30739
8,30739,29514.3,30739
9,30739,29988.4,30739
10,30739,30353.7,30739
11,30739,30703,30739
12,30739,30739,30739
13,30739,30739,30739
14,30739,30739,30739
15,30739,30739,30739
16,30739,30739,30739
17,30739,30739,30739
18,30739,30739,30739
19,30739,30739,30739
20,30739,30739,30739
