generation,best_fitness,average_fitness,optimal_solution
0,117,7.84,117
1,117,11.316,117
2,117,14.482,117
3,117,15.154,117
4,117,14.182,117
5,117,13.43,117
6,117,14.036,117
7,117,14.97,117
8,117,15.314,117
9,117,16.154,117
10,117,19.58,117
11,117,21.156,117
12,117,26.976,117
13,117,30.926,117
14,117,36.996,117
15,117,44.454,117
16,117,51.908,117
17,117,63.48,117
18,117,80.14,117
19,117,98.31,117
20,117,107.66,117
21,117,112.48,117
22,117,115.584,117
23,117,116.056,117
24,117,116.292,117
25,117,117,117
26,117,117,117
27,117,117,117
28,117,117,117
29,117,117,117
30,117,117,117
