generation,best_fitness,average_fitness,optimal_solution
0,31437,1456.53,0
1,37533,5055.93,0
2,37533,8560.09,0
3,37533,13694.6,0
4,38548,18093.1,0
5,38548,22930.9,0
6,38621,24936.9,0
7,39385,27366.9,0
8,39385,29307,0
9,39385,30141.4,0
10,39925,31346.8,0
11,39925,33836.4,0
12,40097,36011.2,0
13,40790,37328,0
14,41202,37797.4,0
15,41632,39072.9,0
16,41632,39447.6,0
17,41803,40806.4,0
18,41803,41237.7,0
19,41943,41552.8,0
20,41943,41676,0
21,41943,41557.3,0
22,41991,41831.3,0
23,41991,41905.3,0
24,41991,41554.7,0
25,41991,41621.9,0
26,41991,41879.4,0
27,41991,41890.8,0
28,41991,41990.2,0
29,41991,41991,0
30,41991,41991,0
