generation,best_fitness,average_fitness,optimal_solution
0,2105,521.524,0
1,2105,859.606,0
2,2105,1098.67,0
3,2105,1263.67,0
4,2139,1384.53,0
5,2139,1441.69,0
6,2206,1537.25,0
7,2239,1547.74,0
8,2239,1582.72,0
9,2288,1600.86,0
10,2288,1631.61,0
11,2288,1741.15,0
12,2289,1800.78,0
13,2308,1795.46,0
14,2309,1875.72,0
15,2340,1894.01,0
16,2341,1937.52,0
17,2341,1953.59,0
18,2341,1944.9,0
19,2341,1941.16,0
20,2468,1906.27,0
21,2468,1891.17,0
22,2468,1880.89,0
23,2468,1812.94,0
24,2577,1902.31,0
25,2577,1794.66,0
26,2577,1717.89,0
27,2577,1873.92,0
28,2577,2118.77,0
29,2577,2309.64,0
30,2577,2394.76,0
31,2577,2433.4,0
32,2577,2458.41,0
33,2577,2488.26,0
34,2577,2488.74,0
35,2577,2525.56,0
36,2577,2546.5,0
37,2577,2566.14,0
38,2577,2564.62,0
39,2577,2577,0
40,2577,2577,0
