generation,best_fitness,average_fitness,optimal_solution
0,17246,5922.27,0
1,17437,9139.22,0
2,17437,10097.9,0
3,18425,10617.7,0
4,18425,10916.2,0
5,18425,11198.8,0
6,18425,11035.8,0
7,18425,11481.7,0
8,20038,12013.5,0
9,20038,12012.1,0
10,20038,11986,0
11,20038,12402.1,0
12,20038,13152.8,0
13,20077,14123.5,0
14,20077,15243.1,0
15,20296,16186.5,0
16,20296,16834,0
17,20819,16683.2,0
18,20819,16941.8,0
19,20819,17791.4,0
20,20819,18921.6,0
21,20819,19612.1,0
22,20819,20447.5,0
23,20819,20669,0
24,20819,20811.3,0
25,20819,20819,0
26,20819,20819,0
27,20819,20819,0
28,20819,20819,0
29,20819,20819,0
30,20819,20819,0
