generation,best_fitness,average_fitness,optimal_solution
0,49182,37041.7,50322
1,50322,40807.6,50322
2,50322,43010.2,50322
3,50322,45096.8,50322
4,50322,46601.1,50322
5,50322,47531.8,50322
6,50322,48679.5,50322
7,50322,49497.6,50322
8,50322,49991.3,50322
9,50322,50266.6,50322
10,50322,50319.7,50322
11,50322,50322,50322
12,50322,50322,50322
13,50322,50322,50322
14,50322,50322,50322
15,50322,50322,50322
16,50322,50322,50322
17,50322,50322,50322
18,50322,50322,50322
19,50322,50322,50322
20,50322,50322,50322
