generation,best_fitness,average_fitness,optimal_solution
0,38993,31575.2,42068
1,42068,33943.2,42068
2,42068,35626.6,42068
3,42068,37178.4,42068
4,42068,38354,42068
5,42068,39380.3,42068
6,42068,40300.8,42068
7,42068,41120.8,42068
8,42068,41658.5,42068
9,42068,41965.7,42068
10,42068,42056.4,42068
11,42068,42068,42068
12,42068,42068,42068
13,42068,42068,42068
14,42068,42068,42068
15,42068,42068,42068
16,42068,42068,42068
17,42068,42068,42068
18,42068,42068,42068
19,42068,42068,42068
20,42068,42068,42068
