generation,best_fitness,average_fitness,optimal_solution
0,-1,707.21,0
1,41156,156.964,0
2,41156,156.964,0
3,41156,782.6,0
4,41156,2011.12,0
5,41571,3809.25,0
6,41934,3567.52,0
7,41934,5646.65,0
8,41934,7436.01,0
9,41934,9654.14,0
10,41934,12996.2,0
11,41934,15942.6,0
12,41934,23204.2,0
13,42891,29233.6,0
14,43183,32592,0
15,43196,35481.8,0
16,43755,36859,0
17,43755,37708.8,0
18,44260,38938,0
19,44260,40037.7,0
20,44298,40101.4,0
21,44567,41390.8,0
22,44962,41898.8,0
23,45130,41974.8,0
24,45130,42353.7,0
25,45130,43374.3,0
26,45130,44455.9,0
27,45130,44750.5,0
28,45130,44843.4,0
29,45130,44940.9,0
30,45130,45127.4,0
31,45130,45130,0
32,45130,45130,0
33,45130,45130,0
34,45130,45130,0
35,45130,45130,0
36,45130,45130,0
37,45130,45130,0
38,45130,45130,0
39,45130,45130,0
40,45130,45130,0
