generation,best_fitness,average_fitness,optimal_solution
0,36847,27097.5,36847
1,36847,28614.8,36847
2,36847,29798.4,36847
3,36847,30887.3,36847
4,36847,31981.5,36847
5,36847,32867.1,36847
6,36847,33696.1,36847
7,36847,34414,36847
8,36847,35027.1,36847
9,36847,35565.1,36847
10,36847,35936.7,36847
11,36847,36742.6,36847
12,36847,36833.6,36847
13,36847,36843.4,36847
14,36847,36847,36847
15,36847,36847,36847
16,36847,36847,36847
17,36847,36847,36847
18,36847,36847,36847
19,36847,36847,36847
20,36847,36847,36847
