generation,best_fitness,average_fitness,optimal_solution
0,49074,39054.7,49087
1,49074,42066,49087
2,49087,43857.5,49087
3,49087,45196.2,49087
4,49087,46189.2,49087
5,49087,47167.2,49087
6,49087,47830.8,49087
7,49087,48356.8,49087
8,49087,48774.5,49087
9,49087,48997,49087
10,49087,49083.1,49087
11,49087,49087,49087
12,49087,49087,49087
13,49087,49087,49087
14,49087,49087,49087
15,49087,49087,49087
16,49087,49087,49087
17,49087,49087,49087
18,49087,49087,49087
19,49087,49087,49087
20,49087,49087,49087
