generation,best_fitness,average_fitness,optimal_solution
0,5915,1054.72,0
1,5915,1867.73,0
2,5915,2514.42,0
3,5915,3022.04,0
4,6055,3349.77,0
5,6055,3459.13,0
6,6055,3601.32,0
7,6055,3754.49,0
8,6395,3970.65,0
9,6395,3911.1,0
10,6395,4070.88,0
11,6395,4346.45,0
12,6395,4598.05,0
13,6395,4987.21,0
14,6395,5218.31,0
15,6709,5556.95,0
16,6709,5740.07,0
17,6709,6006.69,0
18,6709,6364.21,0
19,6709,6571.63,0
20,6709,6690.18,0
21,6709,6708.1,0
22,6709,6709,0
23,6709,6709,0
24,6709,6709,0
25,6709,6709,0
26,6709,6709,0
27,6709,6709,0
28,6709,6709,0
29,6709,6709,0
30,6709,6709,0
