generation,best_fitness,average_fitness,optimal_solution
0,22837,10752.1,22837
1,22837,11435.4,22837
2,22837,12183.9,22837
3,22837,13013.4,22837
4,22837,13599.6,22837
5,22837,14461.2,22837
6,22837,15322.3,22837
7,22837,16285.3,22837
8,22837,17054.7,22837
9,22837,18286.1,22837
10,22837,19235.9,22837
11,22837,20980.9,22837
12,22837,22112.7,22837
13,22837,22728.7,22837
14,22837,22794.2,22837
15,22837,22808.4,22837
16,22837,22837,22837
17,22837,22837,22837
18,22837,22837,22837
19,22837,22837,22837
20,22837,22837,22837
