generation,best_fitness,average_fitness,optimal_solution
0,9334,6034.17,10337
1,10337,6498.97,10337
2,10337,6919.2,10337
3,10337,7271.83,10337
4,10337,7539.76,10337
5,10337,7859.99,10337
6,10337,8226.13,10337
7,10337,8514.41,10337
8,10337,8692.53,10337
9,10337,8979.3,10337
10,10337,9184.54,10337
11,10337,9496.66,10337
12,10337,9721.81,10337
13,10337,9773.3,10337
14,10337,9995.59,10337
15,10337,10258.2,10337
16,10337,10327,10337
17,10337,10332.5,10337
18,10337,10337,10337
19,10337,10337,10337
20,10337,10337,10337
