generation,best_fitness,average_fitness,optimal_solution
0,18301,7823.87,0
1,18301,10303,0
2,18301,11349.2,0
3,18301,11767.8,0
4,18301,12154.4,0
5,18301,12338.3,0
6,18301,12924.5,0
7,18301,13275.7,0
8,18301,13502.9,0
9,18301,13719.3,0
10,19035,13936.8,0
11,19035,14972.5,0
12,19082,15810.5,0
13,19626,16351.5,0
14,20739,16809.6,0
15,20739,17767.8,0
16,20739,18122.7,0
17,20739,18823.7,0
18,20739,19688.6,0
19,20739,20423.3,0
20,20739,20642,0
21,20739,20727.1,0
22,20739,20739,0
23,20739,20739,0
24,20739,20739,0
25,20739,20739,0
26,20739,20739,0
27,20739,20739,0
28,20739,20739,0
29,20739,20739,0
30,20739,20739,0
