generation,best_fitness,average_fitness,optimal_solution
0,47625,37797,48834
1,47625,39664.4,48834
2,48834,41282.2,48834
3,48834,42456.5,48834
4,48834,43651.1,48834
5,48834,44681.2,48834
6,48834,45717.4,48834
7,48834,46517.4,48834
8,48834,47272.6,48834
9,48834,47864.7,48834
10,48834,48259.2,48834
11,48834,48802.3,48834
12,48834,48834,48834
13,48834,48834,48834
14,48834,48834,48834
15,48834,48834,48834
16,48834,48834,48834
17,48834,48834,48834
18,48834,48834,48834
19,48834,48834,48834
20,48834,48834,48834
