generation,best_fitness,average_fitness,optimal_solution
0,-1,183.648,0
1,32846,124.986,0
2,32846,253.578,0
3,33127,692.46,0
4,36775,761.532,0
5,37519,1003.97,0
6,38298,1671.99,0
7,38298,2492.57,0
8,39397,3343.59,0
9,39397,2879.74,0
10,39397,3335.81,0
11,39397,5067.94,0
12,39397,7040.78,0
13,40408,9041.5,0
14,40408,12159.8,0
15,40408,14642.5,0
16,41144,19422.4,0
17,41917,22939,0
18,41917,26489.5,0
19,41917,29658.8,0
20,42271,31541.3,0
21,42271,34375.3,0
22,42544,36351.7,0
23,42544,37709.1,0
24,42544,38454.3,0
25,42913,39652.6,0
26,43075,40497,0
27,43075,40304.6,0
28,43335,40613.3,0
29,43335,41139.9,0
30,43335,41259,0
31,43335,41896.9,0
32,43335,42710,0
33,43335,42866.4,0
34,43335,42962.3,0
35,43335,43302.5,0
36,43335,43333.8,0
37,43335,43335,0
38,43335,43335,0
39,43335,43335,0
40,43335,43335,0
