generation,best_fitness,average_fitness,optimal_solution
0,100,26.752,100
1,100,41.766,100
2,100,50.194,100
3,100,66.884,100
4,100,79.456,100
5,100,86.648,100
6,100,93.028,100
7,100,96.536,100
8,100,97,100
9,100,99.056,100
10,100,99.332,100
11,100,99.504,100
12,100,99.472,100
13,100,98.682,100
14,100,98.92,100
15,100,99.13,100
16,100,98.712,100
17,100,98.264,100
18,100,98.512,100
19,100,98.09,100
20,100,99.262,100
21,100,99.108,100
22,100,99.106,100
23,100,98.896,100
24,100,99.28,100
25,100,98.914,100
26,100,99.114,100
27,100,99.678,100
28,100,98.308,100
29,100,99.536,100
30,100,99.762,100
31,100,99.14,100
32,100,99.502,100
33,100,99.972,100
34,100,99.14,100
35,100,99.524,100
36,100,99.56,100
37,100,99.366,100
38,100,99.974,100
39,100,99.766,100
40,100,99.558,100
41,100,99.146,100
42,100,98.762,100
43,100,99.184,100
44,100,99.792,100
45,100,99.762,100
46,100,99.38,100
47,100,99.374,100
48,100,99.976,100
49,100,99.996,100
50,100,99.796,100
51,100,99.984,100
