generation,best_fitness,average_fitness,optimal_solution
0,6146,2138.37,0
1,6346,3763.87,0
2,6729,4814.63,0
3,6729,5223.56,0
4,6812,5546.94,0
5,6922,5742.87,0
6,7040,5880.05,0
7,7214,6130.55,0
8,7214,6221.9,0
9,7318,6348.04,0
10,7318,6492.44,0
11,7344,6765.9,0
12,7371,6956.11,0
13,7371,7132.39,0
14,7403,7197.02,0
15,7406,7237.16,0
16,7406,7283.5,0
17,7406,7309.22,0
18,7406,7332.71,0
19,7432,7361.53,0
20,7432,7360.75,0
21,7432,7370.39,0
22,7432,7367.02,0
23,7432,7403.92,0
24,7432,7413.82,0
25,7432,7430.65,0
26,7432,7432,0
27,7432,7432,0
28,7432,7432,0
29,7432,7432,0
30,7432,7432,0
