generation,best_fitness,average_fitness,optimal_solution
0,94,23.344,94
1,94,35.984,94
2,94,48.918,94
3,94,60.006,94
4,94,70.368,94
5,94,77.784,94
6,94,84.732,94
7,94,86.208,94
8,94,87.154,94
9,94,89.912,94
10,94,88.544,94
11,94,88.786,94
12,94,89.656,94
13,94,91.22,94
14,94,90.964,94
15,94,91.31,94
16,94,90.584,94
17,94,91.28,94
18,94,92.41,94
19,94,92.018,94
20,94,93.16,94
21,94,93.514,94
22,94,93.162,94
23,94,93.822,94
24,94,93.352,94
25,94,93.512,94
26,94,93.132,94
27,94,93.422,94
28,94,93.492,94
29,94,93.738,94
30,94,93.738,94
31,94,93.06,94
32,94,93.186,94
33,94,93.702,94
34,94,93.494,94
35,94,93.964,94
36,94,93.872,94
37,94,93.738,94
38,94,93.962,94
39,94,93.738,94
40,94,93.946,94
41,94,93.91,94
42,94,93.614,94
