generation,best_fitness,average_fitness,optimal_solution
0,29995,5336.03,35091
1,31212,10921.9,35091
2,31376,16486.4,35091
3,32637,21999.5,35091
4,33128,24070.9,35091
5,33529,26327,35091
6,33564,28641.5,35091
7,34037,29421.8,35091
8,34583,30181.7,35091
9,34713,31140.1,35091
10,34713,31969.7,35091
11,34713,32680.1,35091
12,35058,33355.2,35091
13,35091,33924.4,35091
14,35091,34430.4,35091
15,35091,34710.3,35091
16,35091,34627,35091
17,35091,34924.5,35091
18,35091,35077.3,35091
19,35091,35090.2,35091
20,35091,35091,35091
