generation,best_fitness,average_fitness,optimal_solution
0,25074,20108.4,25201
1,25074,21207.5,25201
2,25201,21731.3,25201
3,25201,22297.7,25201
4,25201,22905,25201
5,25201,23050.5,25201
6,25201,23395.5,25201
7,25201,23892.1,25201
8,25201,24095.1,25201
9,25201,24204.4,25201
10,25201,24457.8,25201
11,25201,24455.9,25201
12,25201,24133.7,25201
13,25201,24601.3,25201
14,25201,25093.7,25201
15,25201,25201,25201
16,25201,25201,25201
17,25201,25201,25201
18,25201,25201,25201
19,25201,25201,25201
20,25201,25201,25201
