generation,best_fitness,average_fitness,optimal_solution
0,29897,24131.1,32731
1,32731,25902.9,32731
2,32731,27201.4,32731
3,32731,28449.5,32731
4,32731,29517.5,32731
5,32731,30442.5,32731
6,32731,31091.2,32731
7,32731,31779.2,32731
8,32731,32238.2,32731
9,32731,32574,32731
10,32731,32724.5,32731
11,32731,32731,32731
12,32731,32731,32731
13,32731,32731,32731
14,32731,32731,32731
15,32731,32731,32731
16,32731,32731,32731
17,32731,32731,32731
18,32731,32731,32731
19,32731,32731,32731
20,32731,32731,32731
