generation,best_fitness,average_fitness,optimal_solution
0,89751,20594.5,0
1,108055,36411.1,0
2,108055,51219.2,0
3,108055,55575.2,0
4,108055,61195.5,0
5,114609,65266.5,0
6,114609,66373.7,0
7,120574,70477.1,0
8,120574,72357.1,0
9,130278,74315.6,0
10,136143,74747.9,0
11,141950,78903.9,0
12,141950,83554.4,0
13,141950,83845.1,0
14,141950,75877.6,0
15,147584,78571.5,0
16,151117,78586.9,0
17,165005,82274.5,0
18,165005,82696.7,0
19,165005,90462.7,0
20,167457,102380,0
21,167457,114759,0
22,174545,127184,0
23,174545,135773,0
24,174545,139668,0
25,174545,150309,0
26,174545,160213,0
27,174545,159983,0
28,174545,160144,0
29,174545,163131,0
30,174545,169227,0
31,174545,170118,0
32,174545,169513,0
33,174545,170290,0
34,174545,170005,0
35,174545,171789,0
36,174545,172014,0
37,174545,171018,0
38,174545,171636,0
39,174545,171570,0
40,174545,172687,0
41,174545,173829,0
42,174545,174196,0
43,174545,174545,0
44,174545,174545,0
45,174545,174545,0
46,174545,174545,0
47,174545,174545,0
48,174545,174545,0
49,174545,174545,0
50,174545,174545,0
