generation,best_fitness,average_fitness,optimal_solution
0,48052,38547.6,50780
1,48642,41726,50780
2,50099,44134.7,50780
3,50099,45283,50780
4,50780,46745.2,50780
5,50780,47423.2,50780
6,50780,48617.6,50780
7,50780,49012.3,50780
8,50780,49844.2,50780
9,50780,50480.2,50780
10,50780,50706.4,50780
11,50780,50778.6,50780
12,50780,50780,50780
13,50780,50780,50780
14,50780,50780,50780
15,50780,50780,50780
16,50780,50780,50780
17,50780,50780,50780
18,50780,50780,50780
19,50780,50780,50780
20,50780,50780,50780
