generation,best_fitness,average_fitness,optimal_solution
0,109,9.506,109
1,109,14.144,109
2,109,16.254,109
3,109,18.346,109
4,109,23.056,109
5,109,25.88,109
6,109,28.062,109
7,109,31.564,109
8,109,36.368,109
9,109,37.396,109
10,109,43.3,109
11,109,58.354,109
12,109,78.846,109
13,109,91.678,109
14,109,100.33,109
15,109,104.344,109
16,109,107.662,109
17,109,108.78,109
18,109,108.78,109
19,109,108.78,109
20,109,108.78,109
21,109,108.78,109
22,109,109,109
23,109,109,109
24,109,109,109
25,109,109,109
26,109,109,109
27,109,109,109
28,109,109,109
29,109,109,109
30,109,109,109
