generation,best_fitness,average_fitness,optimal_solution
0,24653,17189.6,25927
1,24780,18860.2,25927
2,25800,20137,25927
3,25927,21241.4,25927
4,25927,22066,25927
5,25927,22986.1,25927
6,25927,23804.7,25927
7,25927,24405.4,25927
8,25927,24907.7,25927
9,25927,25353.1,25927
10,25927,25404.6,25927
11,25927,25673,25927
12,25927,25908.3,25927
13,25927,25927,25927
14,25927,25927,25927
15,25927,25927,25927
16,25927,25927,25927
17,25927,25927,25927
18,25927,25927,25927
19,25927,25927,25927
20,25927,25927,25927
