generation,best_fitness,average_fitness,optimal_solution
0,17141,5011.22,0
1,18307,7662.76,0
2,18307,9648.93,0
3,18307,10160.8,0
4,18538,10896.9,0
5,18538,11159.4,0
6,18538,11914.5,0
7,18627,12258.7,0
8,18952,12689.3,0
9,18952,13020.4,0
10,20025,13049.8,0
11,20025,13704.3,0
12,20025,14193.4,0
13,21268,14699.4,0
14,21268,15332.5,0
15,21268,15771,0
16,21268,16238.4,0
17,21268,16801.4,0
18,21268,16607.4,0
19,21268,16505.4,0
20,21268,15306.8,0
21,21268,14256.6,0
22,21268,14406.8,0
23,21268,15161.6,0
24,21268,15718.5,0
25,21268,16433.5,0
26,21268,17304.5,0
27,21268,17511,0
28,21268,17740.6,0
29,21268,17907.5,0
30,21268,18305.8,0
31,21268,18451.9,0
32,21268,18291.8,0
33,21268,18897.5,0
34,21268,19022.9,0
35,21268,19114.4,0
36,21268,19210.7,0
37,21268,19396.5,0
38,21268,19085.8,0
39,21268,19336.4,0
40,21268,19774.7,0
41,21268,19492.8,0
42,21268,19554.7,0
43,21268,20107.8,0
44,21268,19883,0
45,21268,20154.2,0
46,21268,19853.5,0
47,21268,19797.4,0
48,21268,20140.7,0
49,21268,20383.7,0
50,21268,20142.5,0
51,21268,20269.2,0
52,21268,20301.9,0
53,21268,20254.6,0
54,21268,20300.2,0
55,21268,20255.5,0
56,21268,20154.7,0
57,21268,20418.4,0
58,21268,20522.8,0
59,21268,20551.4,0
60,21268,20611.8,0
61,21268,20711.4,0
62,21268,20655,0
63,21268,20455.7,0
64,21268,20662.8,0
65,21268,20914.9,0
66,21268,21101.6,0
67,21268,21127.2,0
68,21268,21169.9,0
69,21268,20970.2,0
70,21268,21002.7,0
71,21268,21080.8,0
72,21268,21102.2,0
73,21268,21225.5,0
74,21268,21204.1,0
75,21268,21268,0
76,21268,21268,0
77,21268,21268,0
78,21268,21268,0
79,21268,21268,0
80,21268,21268,0
