generation,best_fitness,average_fitness,optimal_solution
0,121,14.072,121
1,121,19.17,121
2,121,30.754,121
3,121,33.364,121
4,121,37.586,121
5,121,44.496,121
6,121,47.098,121
7,121,45.904,121
8,121,51.73,121
9,121,53.958,121
10,121,51.65,121
11,121,60.29,121
12,121,63.428,121
13,121,67.762,121
14,121,80.724,121
15,121,99.06,121
16,121,108.736,121
17,121,115.078,121
18,121,119.226,121
19,121,119.81,121
20,121,120.268,121
21,121,120.756,121
22,121,121,121
23,121,121,121
24,121,121,121
25,121,121,121
26,121,121,121
27,121,121,121
28,121,121,121
29,121,121,121
30,121,121,121
