generation,best_fitness,average_fitness,optimal_solution
0,40676,32724.8,43494
1,43494,34373.3,43494
2,43494,35072.4,43494
3,43494,36087.2,43494
4,43494,36632,43494
5,43494,37787.2,43494
6,43494,38665.2,43494
7,43494,39660.1,43494
8,43494,40333.6,43494
9,43494,41411.2,43494
10,43494,42380.4,43494
11,43494,43308.1,43494
12,43494,43476.3,43494
13,43494,43494,43494
14,43494,43494,43494
15,43494,43494,43494
16,43494,43494,43494
17,43494,43494,43494
18,43494,43494,43494
19,43494,43494,43494
20,43494,43494,43494
