generation,best_fitness,average_fitness,optimal_solution
0,25290,11460.8,0
1,25290,16825,0
2,25303,20386.6,0
3,25559,21327.6,0
4,26189,22725.8,0
5,26189,23069.2,0
6,26287,23849.4,0
7,26569,24180.8,0
8,27020,24556.1,0
9,27020,24806.2,0
10,27256,25099.4,0
11,27256,25764.1,0
12,27256,26171.3,0
13,27256,26686,0
14,27312,27129.8,0
15,27312,27186.2,0
16,27312,27223.4,0
17,27312,27229.8,0
18,27312,27064.3,0
19,27312,26790.7,0
20,27312,27217.7,0
21,27312,27256.4,0
22,27312,27308.9,0
23,27312,27309,0
24,27312,27312,0
25,27312,27312,0
26,27312,27312,0
27,27312,27312,0
28,27312,27312,0
29,27312,27312,0
30,27312,27312,0
