generation,best_fitness,average_fitness,optimal_solution
0,16358,8025.82,16358
1,16358,8778.68,16358
2,16358,9339.49,16358
3,16358,9567.28,16358
4,16358,9891.61,16358
5,16358,9888.53,16358
6,16358,10131,16358
7,16358,10241.2,16358
8,16358,10207.8,16358
9,16358,10665.1,16358
10,16358,11015.8,16358
11,16358,11556.7,16358
12,16358,12553.1,16358
13,16358,13427.5,16358
14,16358,15145.8,16358
15,16358,16026.9,16358
16,16358,16276,16358
17,16358,16325.3,16358
18,16358,16358,16358
19,16358,16358,16358
20,16358,16358,16358
