generation,best_fitness,average_fitness,optimal_solution
0,54816,30287.2,54816
1,54816,32392.5,54816
2,54816,33183.4,54816
3,54816,34507.5,54816
4,54816,35638.2,54816
5,54816,36486.1,54816
6,54816,37280.5,54816
7,54816,38225.7,54816
8,54816,38828.2,54816
9,54816,39630.4,54816
10,54816,40149,54816
11,54816,42841.3,54816
12,54816,44781.5,54816
13,54816,47065.2,54816
14,54816,49410.6,54816
15,54816,51959.5,54816
16,54816,54084.3,54816
17,54816,54761.4,54816
18,54816,54816,54816
19,54816,54816,54816
20,54816,54816,54816
