generation,best_fitness,average_fitness,optimal_solution
0,46954,35864.7,46954
1,46954,37942.7,46954
2,46954,39880.8,46954
3,46954,41170.4,46954
4,46954,42131,46954
5,46954,43165.6,46954
6,46954,43990.9,46954
7,46954,44897,46954
8,46954,45457.4,46954
9,46954,45628.7,46954
10,46954,45948.4,46954
11,46954,46293,46954
12,46954,46407.4,46954
13,46954,46837.1,46954
14,46954,46954,46954
15,46954,46954,46954
16,46954,46954,46954
17,46954,46954,46954
18,46954,46954,46954
19,46954,46954,46954
20,46954,46954,46954
