generation,best_fitness,average_fitness,optimal_solution
0,90,22.888,90
1,90,27.864,90
2,90,30.396,90
3,90,32.586,90
4,90,35.102,90
5,90,35.392,90
6,90,36.212,90
7,90,36.036,90
8,90,37.608,90
9,90,38.214,90
10,90,38.304,90
11,90,39.726,90
12,90,39.242,90
13,90,37.948,90
14,90,39.776,90
15,90,38.748,90
16,90,38.454,90
17,90,38.394,90
18,90,38.514,90
19,90,37.76,90
20,90,36.402,90
21,90,40.524,90
22,90,44.79,90
23,90,54.512,90
24,90,71.28,90
25,90,82.856,90
26,90,87.02,90
27,90,89.16,90
28,90,89.702,90
29,90,89.88,90
30,90,89.818,90
31,90,90,90
32,90,90,90
33,90,90,90
34,90,90,90
35,90,90,90
36,90,90,90
37,90,90,90
38,90,90,90
39,90,90,90
40,90,90,90
