generation,best_fitness,average_fitness,optimal_solution
0,22247,15984.5,23193
1,22247,17134.9,23193
2,23052,18130.1,23193
3,23052,18870.6,23193
4,23052,19657.2,23193
5,23193,20500.9,23193
6,23193,20993.5,23193
7,23193,21596.5,23193
8,23193,22065.2,23193
9,23193,22331.8,23193
10,23193,22631.9,23193
11,23193,22827.7,23193
12,23193,22660.9,23193
13,23193,22682.7,23193
14,23193,23037.7,23193
15,23193,23179.5,23193
16,23193,23193,23193
17,23193,23193,23193
18,23193,23193,23193
19,23193,23193,23193
20,23193,23193,23193
