generation,best_fitness,average_fitness,optimal_solution
0,-1,77.456,0
1,39227,77.456,0
2,39227,153.068,0
3,39227,908.802,0
4,39919,1294.41,0
5,43436,2078.43,0
6,43436,2193.53,0
7,43436,2217.29,0
8,43436,2986.69,0
9,43436,3416.61,0
10,43436,3853.82,0
11,43436,6779.5,0
12,43436,10458,0
13,43436,15274.7,0
14,43917,20437.6,0
15,43917,25502.7,0
16,44038,30729.8,0
17,44798,33414.4,0
18,45242,35651.8,0
19,45242,36334.7,0
20,45242,38802.6,0
21,45437,40548.7,0
22,45697,43115.9,0
23,45697,43534.9,0
24,45776,43508.8,0
25,45776,44337.8,0
26,45776,44213,0
27,45792,43672.8,0
28,45792,42600.6,0
29,45792,43071.5,0
30,45792,43384.9,0
31,45792,44563.2,0
32,45792,45174,0
33,45792,45472.5,0
34,45792,45689.2,0
35,45792,45792,0
36,45792,45792,0
37,45792,45792,0
38,45792,45792,0
39,45792,45792,0
40,45792,45792,0
