generation,best_fitness,average_fitness,optimal_solution
0,60,26.256,60
1,60,35.796,60
2,60,40.674,60
3,60,46.422,60
4,60,49.932,60
5,60,52.62,60
6,60,53.648,60
7,60,56.002,60
8,60,58.296,60
9,60,59.122,60
10,60,59.306,60
11,60,59.164,60
12,60,59.188,60
13,60,59.288,60
14,60,59.188,60
15,60,59.786,60
16,60,59.528,60
17,60,59.042,60
18,60,59.336,60
19,60,59.338,60
20,60,59.18,60
21,60,59.43,60
22,60,59.294,60
23,60,59.536,60
24,60,59.418,60
25,60,59.198,60
26,60,59.472,60
27,60,59.534,60
28,60,58.98,60
29,60,59.352,60
30,60,59.668,60
31,60,59.568,60
32,60,59.61,60
33,60,59.272,60
34,60,59.652,60
35,60,59.796,60
36,60,59.476,60
37,60,59.41,60
