generation,best_fitness,average_fitness,optimal_solution
0,19279,1614.44,22625
1,20990,3154.59,22625
2,20990,4805,22625
3,21269,6702.51,22625
4,21393,9163.13,22625
5,21967,11195.6,22625
6,21967,13136,22625
7,21967,14879.3,22625
8,21997,15729.4,22625
9,22053,16752.4,22625
10,22053,17898.5,22625
11,22146,19272.7,22625
12,22321,20495.8,22625
13,22625,20878.4,22625
14,22625,21258.5,22625
15,22625,21606.9,22625
16,22625,21012.5,22625
17,22625,21619.9,22625
18,22625,22321.1,22625
19,22625,22402.9,22625
20,22625,22485.9,22625
21,22625,22487.2,22625
22,22625,22474.8,22625
23,22625,22531,22625
24,22625,22574.6,22625
25,22625,22577.8,22625
26,22625,22624,22625
27,22625,22625,22625
28,22625,22625,22625
29,22625,22625,22625
30,22625,22625,22625
