generation,best_fitness,average_fitness,optimal_solution
0,89378,51266,93059
1,89378,55052.8,93059
2,89378,58047.4,93059
3,93059,60643.3,93059
4,93059,61551.1,93059
5,93059,63953.9,93059
6,93059,64505.4,93059
7,93059,68093.1,93059
8,93059,71604.4,93059
9,93059,76940.3,93059
10,93059,80535.9,93059
11,93059,88709.7,93059
12,93059,91875,93059
13,93059,92686.3,93059
14,93059,93059,93059
15,93059,93059,93059
16,93059,93059,93059
17,93059,93059,93059
18,93059,93059,93059
19,93059,93059,93059
20,93059,93059,93059
